datetime_UTC,yyyy,mm,dd,HH,first_valid_minute,last_valid_minute,average_measurement_time,latitude,longitude,elevation_m,intake_height_m,ch4_ppb,ch4_uncertainty,ch4_SD_raw,ch4_n_raw,ch4_SD_minutes,ch4_n_minutes,ch4_min,ch4_max,ch4_flags
2017-01-06T00Z,2017,1,6,0,2017-01-06T00:09:00Z,2017-01-06T00:28:00Z,2017-01-06T00:18:30Z,34.284,-118.473,391,31,2009.84,0.73,24.07,473.0,24.5,19.0,1977.87,2061.54,...
2017-01-06T01Z,2017,1,6,1,2017-01-06T01:09:00Z,2017-01-06T01:28:00Z,2017-01-06T01:18:30Z,34.284,-118.473,391,31,1921.29,0.6,1.12,472.0,1.04,19.0,1919.7,1922.92,...
2017-01-06T02Z,2017,1,6,2,2017-01-06T02:09:00Z,2017-01-06T02:29:00Z,2017-01-06T02:19:00Z,34.284,-118.473,391,31,1918.46,0.6,2.1,479.0,1.93,20.0,1915.92,1922.15,...
2017-01-06T03Z,2017,1,6,3,2017-01-06T03:29:00Z,2017-01-06T03:49:00Z,2017-01-06T03:39:00Z,34.284,-118.473,391,31,1937.4,0.62,3.79,478.0,3.81,20.0,1930.75,1942.2,...
2017-01-06T04Z,2017,1,6,4,2017-01-06T04:29:00Z,2017-01-06T04:49:00Z,2017-01-06T04:39:00Z,34.284,-118.473,391,31,1962.45,0.65,4.12,477.0,3.86,20.0,1955.97,1967.78,...
2017-01-06T05Z,2017,1,6,5,2017-01-06T05:29:00Z,2017-01-06T05:49:00Z,2017-01-06T05:39:00Z,34.284,-118.473,391,31,1979.51,0.67,5.72,457.0,6.0,19.0,1970.75,1989.64,...
2017-01-06T06Z,2017,1,6,6,2017-01-06T06:29:00Z,2017-01-06T06:49:00Z,2017-01-06T06:39:00Z,34.284,-118.473,391,31,1979.94,0.68,16.2,458.0,16.91,19.0,1962.46,2010.48,...
2017-01-06T07Z,2017,1,6,7,2017-01-06T07:29:00Z,2017-01-06T07:49:00Z,2017-01-06T07:39:00Z,34.284,-118.473,391,31,2020.13,0.74,1.42,458.0,1.45,19.0,2017.61,2022.66,...
2017-01-06T08Z,2017,1,6,8,2017-01-06T08:29:00Z,2017-01-06T08:49:00Z,2017-01-06T08:39:00Z,34.284,-118.473,391,31,2111.85,0.93,28.75,460.0,28.62,19.0,2071.21,2159.08,...
2017-01-06T09Z,2017,1,6,9,2017-01-06T09:29:00Z,2017-01-06T09:49:00Z,2017-01-06T09:39:00Z,34.284,-118.473,391,31,2012.42,0.74,1.96,459.0,2.05,19.0,2008.47,2015.65,...
2017-01-06T10Z,2017,1,6,10,2017-01-06T10:29:00Z,2017-01-06T10:49:00Z,2017-01-06T10:39:00Z,34.284,-118.473,391,31,2112.26,0.94,25.89,462.0,26.31,19.0,2072.12,2157.0,...
2017-01-06T11Z,2017,1,6,11,2017-01-06T11:29:00Z,2017-01-06T11:49:00Z,2017-01-06T11:39:00Z,34.284,-118.473,391,31,2186.95,1.12,63.37,463.0,64.89,19.0,2109.37,2294.97,...
2017-01-06T12Z,2017,1,6,12,2017-01-06T12:29:00Z,2017-01-06T12:49:00Z,2017-01-06T12:39:00Z,34.284,-118.473,391,31,2027.48,0.79,24.64,465.0,24.32,19.0,2008.58,2097.06,...
2017-01-06T13Z,2017,1,6,13,2017-01-06T13:49:00Z,2017-01-06T13:59:00Z,2017-01-06T13:54:00Z,34.284,-118.473,391,31,2013.05,0.75,2.99,223.0,3.13,9.0,2009.23,2017.96,...
2017-01-06T14Z,2017,1,6,14,2017-01-06T14:00:00Z,2017-01-06T14:59:00Z,2017-01-06T14:30:25Z,34.284,-118.473,391,31,2000.56,0.75,4.94,467.0,4.99,19.0,1994.49,2008.62,...
2017-01-06T15Z,2017,1,6,15,2017-01-06T15:00:00Z,2017-01-06T15:59:00Z,2017-01-06T15:29:30Z,34.284,-118.473,391,31,2020.97,0.79,33.08,467.0,32.38,19.0,1992.2,2097.36,...
2017-01-06T16Z,2017,1,6,16,2017-01-06T16:00:00Z,2017-01-06T16:59:00Z,2017-01-06T16:29:30Z,34.284,-118.473,391,31,2031.11,0.81,42.63,469.0,43.65,19.0,1990.64,2085.36,...
2017-01-06T17Z,2017,1,6,17,2017-01-06T17:00:00Z,2017-01-06T17:59:00Z,2017-01-06T17:29:30Z,34.284,-118.473,391,31,2019.9,0.78,30.49,470.0,31.18,19.0,1983.39,2066.17,...
2017-01-06T18Z,2017,1,6,18,2017-01-06T18:00:00Z,2017-01-06T18:59:00Z,2017-01-06T18:29:30Z,34.284,-118.473,391,31,1970.41,0.69,7.22,472.0,7.39,19.0,1962.19,1982.06,...
2017-01-06T19Z,2017,1,6,19,2017-01-06T19:00:00Z,2017-01-06T19:59:00Z,2017-01-06T19:29:30Z,34.284,-118.473,391,31,1956.81,0.66,4.26,471.0,4.36,19.0,1951.75,1961.97,...
2017-01-06T20Z,2017,1,6,20,2017-01-06T20:00:00Z,2017-01-06T20:09:00Z,2017-01-06T20:04:30Z,34.284,-118.473,391,31,1953.14,0.66,0.68,247.0,0.59,10.0,1952.54,1954.1,...
2017-01-06T21Z,2017,1,6,21,2017-01-06T21:11:00Z,2017-01-06T21:30:00Z,2017-01-06T21:20:30Z,34.284,-118.473,391,31,1953.9,0.65,1.37,472.0,1.37,19.0,1951.68,1955.89,...
2017-01-06T22Z,2017,1,6,22,2017-01-06T22:11:00Z,2017-01-06T22:30:00Z,2017-01-06T22:20:30Z,34.284,-118.473,391,31,1952.54,0.64,1.64,474.0,1.53,19.0,1950.51,1956.4,...
2017-01-06T23Z,2017,1,6,23,2017-01-06T23:11:00Z,2017-01-06T23:30:00Z,2017-01-06T23:20:30Z,34.284,-118.473,391,31,2029.8,0.77,44.54,474.0,44.56,19.0,1974.44,2090.22,...
2017-01-07T00Z,2017,1,7,0,2017-01-07T00:11:00Z,2017-01-07T00:30:00Z,2017-01-07T00:20:30Z,34.284,-118.473,391,31,2116.44,0.95,15.83,475.0,14.97,19.0,2098.02,2142.52,...
2017-01-07T01Z,2017,1,7,1,2017-01-07T01:11:00Z,2017-01-07T01:31:00Z,2017-01-07T01:21:00Z,34.284,-118.473,391,31,2854.29,3.0,57.34,480.0,57.35,20.0,2762.13,2949.13,...
2017-01-07T02Z,2017,1,7,2,2017-01-07T02:31:00Z,2017-01-07T02:51:00Z,2017-01-07T02:41:00Z,34.284,-118.473,391,31,2955.61,3.3,54.66,481.0,50.86,20.0,2880.54,3065.06,...
2017-01-07T03Z,2017,1,7,3,2017-01-07T03:31:00Z,2017-01-07T03:51:00Z,2017-01-07T03:41:00Z,34.284,-118.473,391,31,3163.37,3.74,130.58,456.0,136.82,19.0,2958.5,3429.16,...
2017-01-07T04Z,2017,1,7,4,2017-01-07T04:31:00Z,2017-01-07T04:51:00Z,2017-01-07T04:41:00Z,34.284,-118.473,391,31,3194.61,3.83,141.86,457.0,147.16,19.0,2951.41,3375.99,...
2017-01-07T05Z,2017,1,7,5,2017-01-07T05:31:00Z,2017-01-07T05:51:00Z,2017-01-07T05:41:00Z,34.284,-118.473,391,31,3156.0,3.72,345.59,458.0,355.77,19.0,2739.6,3685.67,...
2017-01-07T06Z,2017,1,7,6,2017-01-07T06:31:00Z,2017-01-07T06:51:00Z,2017-01-07T06:41:00Z,34.284,-118.473,391,31,2479.61,1.87,200.44,458.0,206.24,19.0,2224.89,2790.53,...
2017-01-07T07Z,2017,1,7,7,2017-01-07T07:31:00Z,2017-01-07T07:51:00Z,2017-01-07T07:41:00Z,34.284,-118.473,391,31,3298.85,4.12,127.85,462.0,124.74,19.0,2934.02,3433.08,...
2017-01-07T08Z,2017,1,7,8,2017-01-07T08:31:00Z,2017-01-07T08:51:00Z,2017-01-07T08:41:00Z,34.284,-118.473,391,31,2678.11,2.41,99.43,461.0,99.66,19.0,2495.56,2935.58,...
2017-01-07T09Z,2017,1,7,9,2017-01-07T09:31:00Z,2017-01-07T09:51:00Z,2017-01-07T09:41:00Z,34.284,-118.473,391,31,2942.21,3.14,93.26,461.0,96.75,19.0,2814.68,3159.37,...
2017-01-07T10Z,2017,1,7,10,2017-01-07T10:31:00Z,2017-01-07T10:51:00Z,2017-01-07T10:41:00Z,34.284,-118.473,391,31,2727.28,2.56,288.34,465.0,301.16,19.0,2488.49,3319.69,...
2017-01-07T11Z,2017,1,7,11,2017-01-07T11:31:00Z,2017-01-07T11:51:00Z,2017-01-07T11:41:00Z,34.284,-118.473,391,31,2424.9,1.76,279.51,464.0,291.38,19.0,2102.57,2941.0,...
2017-01-07T12Z,2017,1,7,12,2017-01-07T12:51:00Z,2017-01-07T12:59:00Z,2017-01-07T12:55:00Z,34.284,-118.473,391,31,2044.09,0.79,9.87,174.0,10.42,7.0,2027.71,2059.37,...
2017-01-07T13Z,2017,1,7,13,2017-01-07T13:00:00Z,2017-01-07T13:59:00Z,2017-01-07T13:26:42Z,34.284,-118.473,391,31,2012.97,0.77,43.45,467.0,43.72,19.0,1960.79,2089.52,...
2017-01-07T14Z,2017,1,7,14,2017-01-07T14:00:00Z,2017-01-07T14:59:00Z,2017-01-07T14:25:30Z,34.284,-118.473,391,31,1961.61,0.69,5.78,466.0,5.92,19.0,1951.05,1967.34,...
2017-01-07T15Z,2017,1,7,15,2017-01-07T15:00:00Z,2017-01-07T15:59:00Z,2017-01-07T15:25:30Z,34.284,-118.473,391,31,1942.17,0.65,5.78,468.0,5.9,19.0,1934.35,1949.14,...
2017-01-07T16Z,2017,1,7,16,2017-01-07T16:00:00Z,2017-01-07T16:59:00Z,2017-01-07T16:25:30Z,34.284,-118.473,391,31,1965.6,0.69,46.14,470.0,47.43,19.0,1930.82,2080.06,...
2017-01-07T17Z,2017,1,7,17,2017-01-07T17:00:00Z,2017-01-07T17:59:00Z,2017-01-07T17:25:30Z,34.284,-118.473,391,31,1957.71,0.66,16.97,472.0,17.4,19.0,1935.79,1985.16,...
2017-01-07T18Z,2017,1,7,18,2017-01-07T18:00:00Z,2017-01-07T18:59:00Z,2017-01-07T18:25:30Z,34.284,-118.473,391,31,1966.56,0.67,38.64,471.0,39.63,19.0,1935.61,2030.98,...
2017-01-07T19Z,2017,1,7,19,2017-01-07T19:00:00Z,2017-01-07T19:11:00Z,2017-01-07T19:05:30Z,34.284,-118.473,391,31,1980.85,0.69,10.66,298.0,11.08,12.0,1965.27,1998.93,...
2017-01-07T20Z,2017,1,7,20,2017-01-07T20:12:00Z,2017-01-07T20:31:00Z,2017-01-07T20:21:30Z,34.284,-118.473,391,31,1939.03,0.63,0.94,474.0,0.79,19.0,1937.42,1940.05,...
2017-01-07T21Z,2017,1,7,21,2017-01-07T21:12:00Z,2017-01-07T21:31:00Z,2017-01-07T21:21:30Z,34.284,-118.473,391,31,1936.36,0.62,1.78,472.0,1.76,19.0,1934.56,1940.2,...
2017-01-07T22Z,2017,1,7,22,2017-01-07T22:12:00Z,2017-01-07T22:32:00Z,2017-01-07T22:22:00Z,34.284,-118.473,391,31,1954.06,0.64,3.64,479.0,3.77,20.0,1948.91,1961.76,...
2017-01-07T23Z,2017,1,7,23,2017-01-07T23:12:00Z,2017-01-07T23:32:00Z,2017-01-07T23:22:00Z,34.284,-118.473,391,31,2035.45,0.79,62.79,478.0,65.17,20.0,1968.62,2153.05,...
2017-01-08T00Z,2017,1,8,0,2017-01-08T00:12:00Z,2017-01-08T00:32:00Z,2017-01-08T00:22:00Z,34.284,-118.473,391,31,1987.59,0.69,13.06,480.0,13.24,20.0,1969.57,2016.15,...
2017-01-08T01Z,2017,1,8,1,2017-01-08T01:32:00Z,2017-01-08T01:52:00Z,2017-01-08T01:42:00Z,34.284,-118.473,391,31,4989.16,8.84,981.57,457.0,1019.15,19.0,3699.21,6980.56,...
2017-01-08T02Z,2017,1,8,2,2017-01-08T02:32:00Z,2017-01-08T02:52:00Z,2017-01-08T02:42:00Z,34.284,-118.473,391,31,2409.23,1.67,84.31,460.0,84.54,19.0,2242.75,2514.6,...
2017-01-08T03Z,2017,1,8,3,2017-01-08T03:32:00Z,2017-01-08T03:52:00Z,2017-01-08T03:42:00Z,34.284,-118.473,391,31,3200.52,3.84,336.85,458.0,351.32,19.0,2806.93,3815.07,...
2017-01-08T04Z,2017,1,8,4,2017-01-08T04:32:00Z,2017-01-08T04:52:00Z,2017-01-08T04:42:00Z,34.284,-118.473,391,31,2432.5,1.74,110.63,460.0,113.45,19.0,2272.69,2641.69,...
2017-01-08T05Z,2017,1,8,5,2017-01-08T05:32:00Z,2017-01-08T05:52:00Z,2017-01-08T05:42:00Z,34.284,-118.473,391,31,2863.74,2.91,96.99,460.0,98.62,19.0,2755.64,3052.77,...
2017-01-08T06Z,2017,1,8,6,2017-01-08T06:32:00Z,2017-01-08T06:52:00Z,2017-01-08T06:42:00Z,34.284,-118.473,391,31,2873.19,2.94,46.76,461.0,45.2,19.0,2814.46,2985.68,...
2017-01-08T07Z,2017,1,8,7,2017-01-08T07:32:00Z,2017-01-08T07:52:00Z,2017-01-08T07:42:00Z,34.284,-118.473,391,31,2182.45,1.09,28.96,465.0,28.66,19.0,2151.38,2240.98,...
2017-01-08T08Z,2017,1,8,8,2017-01-08T08:32:00Z,2017-01-08T08:52:00Z,2017-01-08T08:42:00Z,34.284,-118.473,391,31,2805.58,2.76,368.23,465.0,376.92,19.0,2330.83,3317.76,...
2017-01-08T09Z,2017,1,8,9,2017-01-08T09:32:00Z,2017-01-08T09:52:00Z,2017-01-08T09:42:00Z,34.284,-118.473,391,31,2368.27,1.57,125.26,467.0,128.82,19.0,2204.53,2603.5,...
2017-01-08T10Z,2017,1,8,10,2017-01-08T10:33:00Z,2017-01-08T10:52:00Z,2017-01-08T10:42:30Z,34.284,-118.473,391,31,2916.3,3.18,129.48,470.0,125.09,19.0,2756.77,3203.89,...
2017-01-08T11Z,2017,1,8,11,2017-01-08T11:53:00Z,2017-01-08T11:59:00Z,2017-01-08T11:56:00Z,34.284,-118.473,391,31,2695.82,2.35,68.47,149.0,66.21,6.0,2630.04,2792.83,...
2017-01-08T12Z,2017,1,8,12,2017-01-08T12:00:00Z,2017-01-08T12:59:00Z,2017-01-08T12:23:30Z,34.284,-118.473,391,31,2534.54,2.09,244.73,468.0,251.34,19.0,2247.45,2908.0,...
2017-01-08T13Z,2017,1,8,13,2017-01-08T13:00:00Z,2017-01-08T13:59:00Z,2017-01-08T13:23:30Z,34.284,-118.473,391,31,2698.43,2.55,98.61,469.0,99.02,19.0,2571.31,2823.78,...
2017-01-08T14Z,2017,1,8,14,2017-01-08T14:00:00Z,2017-01-08T14:59:00Z,2017-01-08T14:23:30Z,34.284,-118.473,391,31,2684.55,2.53,364.2,472.0,371.85,19.0,2188.32,3185.16,...
2017-01-08T15Z,2017,1,8,15,2017-01-08T15:00:00Z,2017-01-08T15:59:00Z,2017-01-08T15:23:30Z,34.284,-118.473,391,31,2169.72,1.09,76.51,473.0,77.84,19.0,2064.87,2277.0,...
2017-01-08T16Z,2017,1,8,16,2017-01-08T16:00:00Z,2017-01-08T16:59:00Z,2017-01-08T16:23:30Z,34.284,-118.473,391,31,2190.15,1.14,43.88,472.0,44.21,19.0,2128.11,2311.72,...
2017-01-08T17Z,2017,1,8,17,2017-01-08T17:00:00Z,2017-01-08T17:59:00Z,2017-01-08T17:23:30Z,34.284,-118.473,391,31,2241.76,1.28,119.18,469.0,121.47,19.0,2145.81,2502.28,...
2017-01-08T18Z,2017,1,8,18,2017-01-08T18:00:00Z,2017-01-08T18:12:00Z,2017-01-08T18:06:00Z,34.284,-118.473,391,31,2279.77,1.41,37.96,323.0,38.81,13.0,2225.19,2347.26,...
2017-01-08T19Z,2017,1,8,19,2017-01-08T19:14:00Z,2017-01-08T19:33:00Z,2017-01-08T19:23:30Z,34.284,-118.473,391,31,2101.91,0.92,6.23,475.0,6.0,19.0,2089.18,2114.32,...
2017-01-08T20Z,2017,1,8,20,2017-01-08T20:14:00Z,2017-01-08T20:33:00Z,2017-01-08T20:23:30Z,34.284,-118.473,391,31,2071.09,0.85,19.91,475.0,20.39,19.0,2039.6,2096.73,...
2017-01-08T21Z,2017,1,8,21,2017-01-08T21:14:00Z,2017-01-08T21:33:00Z,2017-01-08T21:23:30Z,34.284,-118.473,391,31,1990.59,0.69,17.42,472.0,17.82,19.0,1968.58,2012.62,...
2017-01-08T22Z,2017,1,8,22,2017-01-08T22:14:00Z,2017-01-08T22:33:00Z,2017-01-08T22:23:30Z,34.284,-118.473,391,31,1937.32,0.62,6.59,474.0,6.73,19.0,1926.16,1947.21,...
2017-01-08T23Z,2017,1,8,23,2017-01-08T23:14:00Z,2017-01-08T23:33:00Z,2017-01-08T23:23:30Z,34.284,-118.473,391,31,1921.47,0.6,2.41,476.0,2.41,19.0,1919.36,1926.51,...
2017-01-09T00Z,2017,1,9,0,2017-01-09T00:34:00Z,2017-01-09T00:54:00Z,2017-01-09T00:44:00Z,34.284,-118.473,391,31,1960.34,0.65,6.47,481.0,7.08,20.0,1949.07,1974.37,...
2017-01-09T01Z,2017,1,9,1,2017-01-09T01:34:00Z,2017-01-09T01:54:00Z,2017-01-09T01:44:00Z,34.284,-118.473,391,31,2001.6,0.71,3.61,482.0,3.75,20.0,1993.7,2006.78,...
2017-01-09T02Z,2017,1,9,2,2017-01-09T02:34:00Z,2017-01-09T02:54:00Z,2017-01-09T02:44:00Z,34.284,-118.473,391,31,1991.21,0.69,6.7,484.0,6.92,20.0,1979.37,2004.42,...
2017-01-09T03Z,2017,1,9,3,2017-01-09T03:34:00Z,2017-01-09T03:54:00Z,2017-01-09T03:44:00Z,34.284,-118.473,391,31,2133.21,0.97,3.73,458.0,3.17,19.0,2125.76,2137.3,...
2017-01-09T04Z,2017,1,9,4,2017-01-09T04:34:00Z,2017-01-09T04:54:00Z,2017-01-09T04:44:00Z,34.284,-118.473,391,31,2141.46,0.99,7.19,459.0,7.07,19.0,2126.64,2150.66,...
2017-01-09T05Z,2017,1,9,5,2017-01-09T05:34:00Z,2017-01-09T05:54:00Z,2017-01-09T05:44:00Z,34.284,-118.473,391,31,2152.55,1.02,18.01,461.0,19.31,19.0,2117.06,2184.38,...
2017-01-09T06Z,2017,1,9,6,2017-01-09T06:34:00Z,2017-01-09T06:54:00Z,2017-01-09T06:44:00Z,34.284,-118.473,391,31,2163.86,1.04,28.54,461.0,29.26,19.0,2114.66,2204.92,...
2017-01-09T07Z,2017,1,9,7,2017-01-09T07:34:00Z,2017-01-09T07:54:00Z,2017-01-09T07:44:00Z,34.284,-118.473,391,31,2301.81,1.39,70.04,462.0,70.06,19.0,2172.2,2380.46,...
2017-01-09T08Z,2017,1,9,8,2017-01-09T08:34:00Z,2017-01-09T08:54:00Z,2017-01-09T08:44:00Z,34.284,-118.473,391,31,2332.99,1.47,27.17,463.0,26.72,19.0,2298.07,2379.07,...
2017-01-09T09Z,2017,1,9,9,2017-01-09T09:34:00Z,2017-01-09T09:54:00Z,2017-01-09T09:44:00Z,34.284,-118.473,391,31,2321.35,1.44,24.89,463.0,24.63,19.0,2268.26,2351.73,...
2017-01-09T10Z,2017,1,9,10,2017-01-09T10:54:00Z,2017-01-09T10:59:00Z,2017-01-09T10:56:30Z,34.284,-118.473,391,31,NaN,NaN,NaN,100.0,NaN,4.0,NaN,NaN,...
2017-01-09T11Z,2017,1,9,11,2017-01-09T11:00:00Z,2017-01-09T11:59:00Z,2017-01-09T11:21:08Z,34.284,-118.473,391,31,2065.17,0.82,30.33,464.0,30.66,19.0,2010.49,2111.23,...
2017-01-09T12Z,2017,1,9,12,2017-01-09T12:00:00Z,2017-01-09T12:59:00Z,2017-01-09T12:21:08Z,34.284,-118.473,391,31,2009.69,0.72,2.52,462.0,2.56,19.0,2006.44,2014.03,...
2017-01-09T13Z,2017,1,9,13,2017-01-09T13:00:00Z,2017-01-09T13:59:00Z,2017-01-09T13:21:08Z,34.284,-118.473,391,31,2023.5,0.74,6.63,465.0,6.31,19.0,2014.66,2037.9,...
2017-01-09T14Z,2017,1,9,14,2017-01-09T14:00:00Z,2017-01-09T14:59:00Z,2017-01-09T14:21:08Z,34.284,-118.473,391,31,2016.38,0.73,21.29,464.0,21.57,19.0,1975.35,2037.08,...
2017-01-09T15Z,2017,1,9,15,2017-01-09T15:00:00Z,2017-01-09T15:59:00Z,2017-01-09T15:19:30Z,34.284,-118.473,391,31,1972.49,0.66,5.78,466.0,5.66,19.0,1966.98,1986.02,...
2017-01-09T16Z,2017,1,9,16,2017-01-09T16:00:00Z,2017-01-09T16:59:00Z,2017-01-09T16:19:30Z,34.284,-118.473,391,31,1979.72,0.67,18.79,468.0,19.19,19.0,1969.01,2017.21,...
2017-01-09T17Z,2017,1,9,17,2017-01-09T17:00:00Z,2017-01-09T17:14:00Z,2017-01-09T17:06:59Z,34.284,-118.473,391,31,2022.51,0.76,4.38,370.0,4.13,15.0,2017.69,2035.17,...
2017-01-09T18Z,2017,1,9,18,2017-01-09T18:15:00Z,2017-01-09T18:34:00Z,2017-01-09T18:24:30Z,34.284,-118.473,391,31,1995.99,0.7,3.63,473.0,3.62,19.0,1990.22,2002.27,...
2017-01-09T19Z,2017,1,9,19,2017-01-09T19:15:00Z,2017-01-09T19:34:00Z,2017-01-09T19:24:30Z,34.284,-118.473,391,31,1984.84,0.68,2.31,471.0,2.33,19.0,1981.3,1988.43,...
2017-01-09T20Z,2017,1,9,20,2017-01-09T20:15:00Z,2017-01-09T20:34:00Z,2017-01-09T20:24:30Z,34.284,-118.473,391,31,1995.91,0.7,2.6,472.0,2.59,19.0,1991.97,1999.37,...
2017-01-09T21Z,2017,1,9,21,2017-01-09T21:15:00Z,2017-01-09T21:34:00Z,2017-01-09T21:24:30Z,34.284,-118.473,391,31,1978.22,0.67,2.96,474.0,2.93,19.0,1974.14,1982.11,...
2017-01-09T22Z,2017,1,9,22,2017-01-09T22:15:00Z,2017-01-09T22:35:00Z,2017-01-09T22:25:00Z,34.284,-118.473,391,31,1987.12,0.68,3.03,479.0,2.97,20.0,1982.79,1993.22,...
2017-01-09T23Z,2017,1,9,23,2017-01-09T23:35:00Z,2017-01-09T23:55:00Z,2017-01-09T23:45:00Z,34.284,-118.473,391,31,2024.92,0.75,2.0,480.0,2.09,20.0,2021.4,2028.46,...
2017-01-10T00Z,2017,1,10,0,2017-01-10T00:35:00Z,2017-01-10T00:55:00Z,2017-01-10T00:45:00Z,34.284,-118.473,391,31,2070.1,0.83,7.7,457.0,7.64,19.0,2055.13,2082.53,...
2017-01-10T01Z,2017,1,10,1,2017-01-10T01:35:00Z,2017-01-10T01:55:00Z,2017-01-10T01:45:00Z,34.284,-118.473,391,31,1968.74,0.65,5.83,458.0,6.06,19.0,1960.5,1979.34,...
2017-01-10T02Z,2017,1,10,2,2017-01-10T02:35:00Z,2017-01-10T02:55:00Z,2017-01-10T02:45:00Z,34.284,-118.473,391,31,1947.19,0.62,0.84,459.0,0.67,19.0,1945.84,1948.13,...
2017-01-10T03Z,2017,1,10,3,2017-01-10T03:35:00Z,2017-01-10T03:55:00Z,2017-01-10T03:45:00Z,34.284,-118.473,391,31,1959.18,0.64,9.34,459.0,8.13,19.0,1952.05,1985.78,...
2017-01-10T04Z,2017,1,10,4,2017-01-10T04:35:00Z,2017-01-10T04:55:00Z,2017-01-10T04:45:00Z,34.284,-118.473,391,31,1961.26,0.64,3.18,459.0,3.36,19.0,1955.3,1969.23,...
2017-01-10T05Z,2017,1,10,5,2017-01-10T05:35:00Z,2017-01-10T05:55:00Z,2017-01-10T05:45:00Z,34.284,-118.473,391,31,2082.32,0.87,129.47,460.0,117.01,19.0,1971.45,2523.15,...
2017-01-10T06Z,2017,1,10,6,2017-01-10T06:35:00Z,2017-01-10T06:55:00Z,2017-01-10T06:45:00Z,34.284,-118.473,391,31,2048.58,0.79,11.25,463.0,11.69,19.0,2029.71,2067.75,...
2017-01-10T07Z,2017,1,10,7,2017-01-10T07:35:00Z,2017-01-10T07:55:00Z,2017-01-10T07:45:00Z,34.284,-118.473,391,31,1981.44,0.67,2.66,462.0,2.46,19.0,1976.63,1984.99,...
2017-01-10T08Z,2017,1,10,8,2017-01-10T08:35:00Z,2017-01-10T08:55:00Z,2017-01-10T08:45:00Z,34.284,-118.473,391,31,2238.1,1.23,78.2,462.0,77.18,19.0,2095.25,2338.49,...
2017-01-10T09Z,2017,1,10,9,2017-01-10T09:55:00Z,2017-01-10T09:59:00Z,2017-01-10T09:57:00Z,34.284,-118.473,391,31,NaN,NaN,NaN,74.0,NaN,3.0,NaN,NaN,...
2017-01-10T10Z,2017,1,10,10,2017-01-10T10:00:00Z,2017-01-10T10:59:00Z,2017-01-10T10:17:30Z,34.284,-118.473,391,31,2142.65,1.02,43.72,463.0,44.64,19.0,2064.23,2202.25,...
2017-01-10T11Z,2017,1,10,11,2017-01-10T11:00:00Z,2017-01-10T11:59:00Z,2017-01-10T11:17:30Z,34.284,-118.473,391,31,2075.29,0.86,24.27,464.0,24.68,19.0,2021.26,2096.86,...
2017-01-10T12Z,2017,1,10,12,2017-01-10T12:00:00Z,2017-01-10T12:59:00Z,2017-01-10T12:17:30Z,34.284,-118.473,391,31,2096.05,0.91,69.65,467.0,70.72,19.0,2016.42,2208.98,...
2017-01-10T13Z,2017,1,10,13,2017-01-10T13:00:00Z,2017-01-10T13:59:00Z,2017-01-10T13:17:30Z,34.284,-118.473,391,31,2186.0,1.12,52.4,468.0,53.12,19.0,2137.51,2290.59,...
2017-01-10T14Z,2017,1,10,14,2017-01-10T14:00:00Z,2017-01-10T14:59:00Z,2017-01-10T14:17:30Z,34.284,-118.473,391,31,2234.87,1.25,17.94,470.0,16.81,19.0,2211.42,2267.97,...
2017-01-10T15Z,2017,1,10,15,2017-01-10T15:00:00Z,2017-01-10T15:59:00Z,2017-01-10T15:17:30Z,34.284,-118.473,391,31,2193.32,1.15,73.28,471.0,74.82,19.0,2028.64,2252.93,...
2017-01-10T16Z,2017,1,10,16,2017-01-10T16:00:00Z,2017-01-10T16:15:00Z,2017-01-10T16:07:30Z,34.284,-118.473,391,31,2039.1,0.79,5.97,395.0,5.61,16.0,2031.02,2048.71,...
2017-01-10T17Z,2017,1,10,17,2017-01-10T17:17:00Z,2017-01-10T17:36:00Z,2017-01-10T17:26:30Z,34.284,-118.473,391,31,2056.24,0.81,24.57,471.0,25.24,19.0,2023.17,2107.08,...
2017-01-10T18Z,2017,1,10,18,2017-01-10T18:17:00Z,2017-01-10T18:36:00Z,2017-01-10T18:26:30Z,34.284,-118.473,391,31,2025.1,0.75,3.99,470.0,4.03,19.0,2016.54,2029.99,...
2017-01-10T19Z,2017,1,10,19,2017-01-10T19:17:00Z,2017-01-10T19:36:00Z,2017-01-10T19:26:30Z,34.284,-118.473,391,31,2288.39,1.39,38.36,471.0,38.88,19.0,2229.56,2350.21,...
2017-01-10T20Z,2017,1,10,20,2017-01-10T20:17:00Z,2017-01-10T20:36:00Z,2017-01-10T20:26:30Z,34.284,-118.473,391,31,2040.39,0.78,7.4,471.0,7.35,19.0,2030.25,2050.61,...
2017-01-10T21Z,2017,1,10,21,2017-01-10T21:17:00Z,2017-01-10T21:36:00Z,2017-01-10T21:26:30Z,34.284,-118.473,391,31,1995.36,0.69,6.85,472.0,6.23,19.0,1981.93,2005.77,...
2017-01-10T22Z,2017,1,10,22,2017-01-10T22:37:00Z,2017-01-10T22:57:00Z,2017-01-10T22:47:00Z,34.284,-118.473,391,31,2034.79,0.77,4.82,477.0,4.94,20.0,2022.53,2044.13,...
2017-01-10T23Z,2017,1,10,23,2017-01-10T23:37:00Z,2017-01-10T23:57:00Z,2017-01-10T23:47:00Z,34.284,-118.473,391,31,2031.62,0.76,9.8,477.0,10.16,20.0,2010.22,2042.84,...
